,LoanNumber,GLPrincipalBalance,APR,AmortizedPaymentAmount,PaymentFrequency,DaysPastDue,OriginalValue,CreditScore,Term,AccountStatus,Bad,Mo_Term,Mo_Payment,Rem_Term,Seasoning
1633,2371,16258.3,11.54,347.64,MO,9,15479.0,612.0,73,PAYING,0,130.0,347.64,62.0,0.5230769230769231
1634,2372,18424.91,11.94,415.41,MO,0,19297.0,598.0,72,PAYING,0,132.0,415.41,59.0,0.553030303030303
1635,2373,14913.44,12.34,330.74,MO,12,13221.0,638.0,73,PAYING,0,64.0,330.74,61.0,0.046875
1636,2374,17573.77,10.89,512.51,MO,0,19398.0,598.0,55,PAYING,0,130.0,512.51,41.0,0.6846153846153846
1637,2375,27138.34,11.13,572.46,MO,0,38525.0,626.0,74,PAYING,0,130.0,572.46,63.0,0.5153846153846153
1638,2376,18173.79,15.28,411.0,MO,0,16002.0,589.0,75,PAYING,0,130.0,411.0,65.0,0.5
1639,2377,13429.29,12.87,306.91,MO,0,14081.0,627.0,72,PAYING,0,132.0,306.91,59.0,0.553030303030303
1640,2378,10351.26,15.33,250.08,MO,0,9445.0,598.0,72,PAYING,0,60.0,250.08,59.0,0.016666666666666666
1641,2379,13695.31,12.2,300.76,MO,0,13009.0,661.0,72,PAYING,0,1825.0,300.76,61.0,0.9665753424657534
1642,2380,16214.22,15.34,390.57,MO,0,14384.0,645.0,72,PAYING,0,60.0,390.57,60.0,0.0
1643,2381,12824.05,14.48,299.35,MO,0,12661.0,593.0,72,PAYING,0,149.0,299.35,61.0,0.5906040268456376
1644,2382,15176.07,13.33,350.9,MO,0,18450.0,639.0,72,PAYING,0,132.0,350.9,59.0,0.553030303030303
1645,2383,22481.08,10.47,490.12,MO,0,21119.0,587.0,72,PAYING,0,132.0,490.12,59.0,0.553030303030303
1646,2384,16111.87,14.0,371.19,MO,0,27908.0,627.0,72,PAYING,0,134.0,371.19,61.0,0.5447761194029851
1647,2386,5160.47,15.99,136.87,MO,226,4000.0,536.0,60,CH 13 BANKRUPTCY,1,136.0,136.87,53.0,0.6102941176470589
1648,2388,23035.45,13.41,513.04,MO,25,20749.0,592.0,72,PAYING,0,133.0,513.04,63.0,0.5263157894736842
1649,2389,1311.82,14.04,337.62,MO,0,12839.0,645.0,72,SHORT PAYOFF,0,63.0,337.62,4.0,0.9365079365079365
1650,2390,23548.67,12.38,524.31,MO,0,20462.0,650.0,72,PAYING,0,60.0,524.31,61.0,-0.016666666666666666
1651,2392,16844.3,11.2,434.84,MO,0,19090.0,603.0,60,PAYING,0,130.0,434.84,48.0,0.6307692307692307
1652,2393,14429.49,13.53,330.99,MO,0,17638.0,607.0,72,PAYING,0,143.0,330.99,60.0,0.5804195804195804
1653,2394,10708.7,12.3,238.32,MO,0,11950.0,649.0,72,PAYING,0,90.0,238.32,61.0,0.32222222222222224
1654,2395,15145.0,14.99,358.72,MO,0,15231.0,663.0,72,PAYING,0,106.0,358.72,60.0,0.4339622641509434
1655,2398,20482.13,12.16,538.67,MO,0,25100.0,625.0,60,PAYING,0,90.0,538.67,48.0,0.4666666666666667
1656,2399,15790.38,15.25,372.51,MO,0,16023.0,621.0,73,PAYING,0,82.0,372.51,61.0,0.25609756097560976
1657,2401,36925.85,12.64,844.68,MO,0,39492.0,601.0,72,PAYING,0,46.0,844.68,59.0,-0.2826086956521739
1658,2402,13454.43,19.98,359.8,MO,0,11079.0,699.0,72,PAYING,0,48.0,359.8,59.0,-0.22916666666666666
1659,2403,23537.76,12.96,533.9,MO,0,23132.0,606.0,72,PAYING,0,49.0,533.9,60.0,-0.22448979591836735
1660,2405,10541.74,13.88,231.25,MO,0,10761.0,698.0,75,PAYING,0,62.0,231.25,65.0,-0.04838709677419355
1661,2406,28315.28,11.91,585.85,MO,0,27155.0,641.0,75,PAYING,0,58.0,585.85,66.0,-0.13793103448275862
1662,2407,21907.94,13.17,496.5,MO,0,24496.0,619.0,72,PAYING,0,57.0,496.5,61.0,-0.07017543859649122
1663,2409,13907.44,15.28,313.79,MO,48,12316.0,586.0,73,PAYING,0,61.0,313.79,66.0,-0.08196721311475409
1664,2410,16437.1,13.7,384.7,MO,0,16032.0,599.0,72,PAYING,0,52.0,384.7,59.0,-0.1346153846153846
1665,2411,13196.8,13.08,284.04,MO,0,11767.0,598.0,74,PAYING,0,47.0,284.04,65.0,-0.3829787234042553
1666,2412,22918.67,12.3,497.92,MO,0,20349.0,608.0,73,PAYING,0,46.0,497.92,63.0,-0.3695652173913043
1667,2413,19079.03,10.13,403.1,MO,0,20592.0,588.0,72,PAYING,0,40.0,403.1,61.0,-0.525
1668,2414,25151.79,13.38,575.65,MO,0,27893.0,601.0,72,PAYING,0,49.0,575.65,60.0,-0.22448979591836735
1669,2415,14473.83,12.13,397.31,MO,0,16347.0,590.0,58,PAYING,0,44.0,397.31,46.0,-0.045454545454545456
1670,2416,11445.72,15.42,272.92,MO,0,11229.0,596.0,72,PAYING,0,53.0,272.92,61.0,-0.1509433962264151
1671,2417,17986.06,10.27,382.77,MO,0,15318.0,603.0,72,PAYING,0,60.0,382.77,60.0,0.0
1672,2418,17797.61,13.77,400.57,MO,14,19290.0,584.0,72,PAYING,0,42.0,400.57,62.0,-0.47619047619047616
1673,2419,12502.45,13.25,285.7,MO,0,13214.0,592.0,72,PAYING,0,133.0,285.7,60.0,0.5488721804511278
1674,2420,15506.58,10.44,378.78,MO,0,15046.0,647.0,63,PAYING,0,130.0,378.78,51.0,0.6076923076923076
1675,2421,23794.45,13.24,525.94,MO,0,24009.0,619.0,75,PAYING,0,94.0,525.94,63.0,0.32978723404255317
1676,2423,13397.91,13.73,347.65,MO,0,16455.0,603.0,72,PAYING,0,130.0,347.65,51.0,0.6076923076923076
1677,2426,20012.71,12.99,443.7,MO,0,16050.0,591.0,73,PAYING,0,125.0,443.7,62.0,0.504
1678,2428,13831.61,12.91,292.83,MO,3,14344.0,589.0,74,PAYING,0,112.0,292.83,66.0,0.4107142857142857
1679,2430,17300.68,12.6,372.55,MO,0,18392.0,589.0,73,PAYING,0,120.0,372.55,64.0,0.4666666666666667
1680,2431,9762.38,23.99,190.42,BW,0,5925.0,554.0,104,PAYING,0,49.0,411.3072,33.0,0.32653061224489793
1681,2433,9490.57,23.99,151.54,BW,110,4800.0,648.0,1562,REPO ASSIGN,0,53.0,327.3264,44.0,0.16981132075471697
1682,2434,9597.3,23.99,200.29,BW,9,4900.0,600.0,104,PAYING,0,45.0,432.6264,30.0,0.3333333333333333
1683,2435,14176.42,23.99,229.88,BW,197,7975.0,538.0,110,REPO HOLD,1,47.0,496.54080000000005,43.0,0.0851063829787234
1684,2436,9241.34,23.99,197.0,BW,0,5925.0,482.0,104,PAYING,0,50.0,425.52000000000004,29.0,0.42
1685,2437,11410.58,23.99,199.9,BW,0,8050.0,469.0,128,PAYING,0,53.0,431.78400000000005,38.0,0.2830188679245283
1686,2438,11829.73,23.99,179.56,BW,353,4950.0,500.0,120,REPO HOLD,1,45.0,387.8496,48.0,-0.06666666666666667
1687,2439,16745.27,23.99,242.96,BW,393,9325.0,553.0,128,BUY BACK HOLD,1,45.0,524.7936000000001,51.0,-0.13333333333333333
1688,2441,14375.62,23.99,222.11,BW,64,7700.0,504.0,129,PAYING,0,28.0,479.7576000000001,46.0,-0.6428571428571429
1689,2442,11685.56,23.99,207.8,BW,8,5150.0,753.0,125,PAYING,0,17.0,448.84800000000007,37.0,-1.1764705882352942
1690,2443,12113.83,23.99,197.78,BW,75,8350.0,502.0,107,PAYING,0,28.0,427.20480000000003,42.0,-0.5
1691,2444,9562.99,23.99,171.77,BW,0,5950.0,550.0,108,PAYING,0,24.0,371.02320000000003,37.0,-0.5416666666666666
1692,2445,13300.08,23.99,231.47,BW,77,7375.0,542.0,115,PAYING,0,24.0,499.97520000000003,38.0,-0.5833333333333334
1693,2447,19863.03,11.58,451.39,MO,16,23855.0,631.0,67,PAYING,0,63.0,451.39,58.0,0.07936507936507936
1694,2448,15493.99,11.86,378.25,MO,0,18400.0,563.0,64,PAYING,0,60.0,378.25,53.0,0.11666666666666667
1695,2451,12742.81,10.9,270.86,MO,0,10786.0,612.0,73,PAYING,0,49.0,270.86,62.0,-0.2653061224489796
1696,2453,18586.67,10.76,379.91,MO,18,17600.0,572.0,74,PAYING,0,60.0,379.91,65.0,-0.08333333333333333
1697,2454,14475.7,12.25,316.83,MO,23,15937.0,566.0,72,PAYING,0,40.0,316.83,62.0,-0.55
1698,2455,20238.67,10.71,440.25,MO,0,25438.0,514.0,72,PAYING,0,36.0,440.25,59.0,-0.6388888888888888
1699,2457,23278.67,10.71,598.42,MO,0,29025.0,620.0,60,PAYING,0,39.0,598.42,48.0,-0.23076923076923078
1700,2458,16363.07,11.79,362.12,MO,0,22125.0,560.0,72,PAYING,0,39.0,362.12,60.0,-0.5384615384615384
1701,2460,15610.42,11.81,344.98,MO,0,14639.0,587.0,72,PAYING,0,62.0,344.98,60.0,0.03225806451612903
1702,2461,20226.07,12.11,462.9,MO,0,22600.0,669.0,72,PAYING,0,55.0,462.9,58.0,-0.05454545454545454
1703,2462,13618.96,14.43,358.6,MO,0,16700.0,604.0,63,PAYING,0,55.0,358.6,51.0,0.07272727272727272
1704,2464,38689.05,10.97,843.21,MO,0,39402.0,626.0,72,PAYING,0,55.0,843.21,60.0,-0.09090909090909091
1705,2466,12462.67,15.99,324.8,MO,0,13625.0,440.0,66,PAYING,0,63.0,324.8,54.0,0.14285714285714285
1706,2467,7198.39,17.99,262.41,MO,0,7425.0,464.0,48,PAYING,0,55.0,262.41,36.0,0.34545454545454546
1707,2468,13646.49,15.61,415.59,MO,0,18714.0,624.0,60,PAYING,0,62.0,415.59,43.0,0.3064516129032258
1708,2469,28982.28,10.62,626.8,MO,0,25978.0,630.0,72,PAYING,0,56.0,626.8,60.0,-0.07142857142857142
1709,2470,29726.73,11.63,655.55,MO,0,27237.0,629.0,72,PAYING,0,72.0,655.55,60.0,0.16666666666666666
1710,2471,23287.83,13.36,502.72,MO,126,19787.0,694.0,72,INSURANCE HOLD,1,54.0,502.72,65.0,-0.2037037037037037
1711,2472,14298.33,12.36,344.24,MO,41,12835.0,645.0,62,PAYING,0,59.0,344.24,54.0,0.0847457627118644
1712,2473,12124.35,10.13,292.56,MO,0,11714.0,664.0,63,PAYING,0,60.0,292.56,51.0,0.15
1713,2475,16603.11,13.57,362.12,MO,0,14533.0,592.0,74,PAYING,0,62.0,362.12,65.0,-0.04838709677419355
1714,2477,10554.99,12.0,239.28,MO,0,12200.0,635.0,72,PAYING,0,61.0,239.28,58.0,0.04918032786885246
1715,2478,25863.47,12.1,633.43,MO,0,24142.0,595.0,65,PAYING,0,60.0,633.43,53.0,0.11666666666666667
1716,2481,20425.78,12.14,425.5,MO,5,21141.0,620.0,74,PAYING,0,54.0,425.5,66.0,-0.2222222222222222
1717,2482,22689.15,13.75,503.95,MO,0,20265.0,583.0,73,PAYING,0,54.0,503.95,64.0,-0.18518518518518517
1718,2484,12998.59,15.99,296.34,MO,0,12200.0,498.0,75,INSURANCE HOLD,0,58.0,296.34,66.0,-0.13793103448275862
1719,2485,30041.11,11.91,670.75,MO,0,27300.0,580.0,72,PAYING,0,55.0,670.75,60.0,-0.09090909090909091
1720,2490,17976.53,10.75,386.47,MO,0,17525.0,551.0,72,PAYING,0,56.0,386.47,60.0,-0.07142857142857142
1721,2493,27594.0,11.9,626.54,MO,0,26370.0,604.0,71,PAYING,0,54.0,626.54,58.0,-0.07407407407407407
1722,2497,11973.55,10.09,304.96,MO,0,14725.0,718.0,60,PAYING,0,62.0,304.96,48.0,0.22580645161290322
1723,2498,8633.4,17.99,218.23,MO,60,8975.0,448.0,66,PAYING,0,57.0,218.23,60.0,-0.05263157894736842
1724,2499,17891.11,10.56,380.25,MO,0,17419.0,612.0,72,PAYING,0,57.0,380.25,61.0,-0.07017543859649122
1725,2500,17812.4,13.54,451.36,MO,0,17225.0,575.0,62,PAYING,0,54.0,451.36,53.0,0.018518518518518517
1726,2503,18273.82,13.29,400.3,MO,0,16308.0,622.0,73,PAYING,0,50.0,400.3,64.0,-0.28
1727,2504,19399.83,15.32,428.94,MO,22,15251.0,580.0,74,PAYING,0,48.0,428.94,68.0,-0.4166666666666667
1728,2507,37241.38,10.86,791.61,MO,0,30730.0,622.0,72,PAYING,0,104.0,791.61,62.0,0.40384615384615385
1729,2509,10456.28,10.05,259.86,MO,0,15004.0,626.0,60,PAYING,0,48.0,259.86,49.0,-0.020833333333333332
1730,2510,17275.54,12.25,386.5,MO,0,14751.0,568.0,72,PAYING,0,104.0,386.5,60.0,0.4230769230769231
1731,2511,9583.21,11.01,270.66,MO,0,12375.0,657.0,54,PAYING,0,108.0,270.66,43.0,0.6018518518518519
1732,2513,12153.88,10.72,259.31,MO,0,15075.0,668.0,72,PAYING,0,104.0,259.31,61.0,0.41346153846153844
1733,2517,15003.21,10.06,313.85,MO,0,14226.0,627.0,72,PAYING,0,107.0,313.85,61.0,0.42990654205607476
1734,2518,16167.88,10.7,343.23,MO,0,14790.0,668.0,72,PAYING,0,107.0,343.23,61.0,0.42990654205607476
1735,2526,19161.2,10.74,401.95,MO,0,26913.0,590.0,73,PAYING,0,96.0,401.95,62.0,0.3541666666666667
1736,2527,11050.41,11.86,235.66,MO,45,10175.0,565.0,72,PAYING,0,102.0,235.66,63.0,0.38235294117647056
1737,2529,15550.64,12.52,346.42,MO,0,14138.0,596.0,72,PAYING,0,104.0,346.42,61.0,0.41346153846153844
1738,2532,9740.09,12.5,288.61,MO,0,9650.0,540.0,54,PAYING,0,108.0,288.61,42.0,0.6111111111111112
1739,2533,26667.27,12.83,583.23,MO,0,26575.0,570.0,72,PAYING,0,104.0,583.23,63.0,0.3942307692307692
1740,2534,19639.91,11.81,545.76,MO,18,22225.0,659.0,54,PAYING,0,104.0,545.76,45.0,0.5673076923076923
1741,2535,19909.73,12.16,520.94,MO,0,21695.0,632.0,63,PAYING,0,85.0,520.94,49.0,0.4235294117647059
1742,2538,21388.0,10.63,452.39,MO,0,20437.0,636.0,72,PAYING,0,1584.0,452.39,62.0,0.9608585858585859
1743,2540,19153.5,14.07,439.84,MO,0,17336.0,625.0,72,PAYING,0,104.0,439.84,61.0,0.41346153846153844
1744,2541,21185.9,11.75,436.96,MO,98,20921.0,614.0,72,REPO ASSIGN,0,106.0,436.96,66.0,0.37735849056603776
1745,2542,21313.27,16.36,489.65,MO,74,17223.0,598.0,72,PAYING,0,106.0,489.65,66.0,0.37735849056603776
1746,2543,21454.71,12.94,479.44,MO,0,20221.0,582.0,72,PAYING,0,104.0,479.44,61.0,0.41346153846153844
1747,2544,18166.69,10.14,382.75,MO,0,18588.0,637.0,72,PAYING,0,104.0,382.75,61.0,0.41346153846153844
1748,2545,10938.4,11.04,277.32,MO,0,20065.0,660.0,60,PAYING,0,108.0,277.32,49.0,0.5462962962962963
1749,2546,13727.0,11.06,295.05,MO,0,13585.0,612.0,72,PAYING,0,104.0,295.05,61.0,0.41346153846153844
1750,2547,13259.54,13.31,381.97,MO,0,14475.0,565.0,54,PAYING,0,96.0,381.97,44.0,0.5416666666666666
1751,2548,16149.42,13.85,371.44,MO,0,15063.0,566.0,72,PAYING,0,98.0,371.44,61.0,0.37755102040816324
1752,2550,22566.32,15.0,590.42,MO,0,21607.0,629.0,64,PAYING,0,108.0,590.42,52.0,0.5185185185185185
1753,2551,16904.9,15.51,396.13,MO,21,15478.0,606.0,72,PAYING,0,108.0,396.13,62.0,0.42592592592592593
1754,2554,11218.9,15.3,303.36,MO,0,12171.0,654.0,60,PAYING,0,104.0,303.36,50.0,0.5192307692307693
1755,2555,8857.51,21.0,382.0,MO,0,7375.0,670.0,60,PAYING,0,99.0,382.0,30.0,0.696969696969697
1756,2557,3273.95,21.0,334.0,MO,0,2650.0,658.0,54,PAYING,0,104.0,334.0,11.0,0.8942307692307693
1757,2559,1801.02,21.0,378.0,MO,0,7050.0,551.0,54,PAYING,0,105.0,378.0,5.0,0.9523809523809523
1758,2560,3908.93,21.0,378.0,MO,0,7100.0,664.0,54,PAYING,0,104.0,378.0,12.0,0.8846153846153846
1759,2561,9207.23,21.0,392.0,MO,374,5525.0,457.0,54,REPO HOLD,1,111.0,392.0,31.0,0.7207207207207207
1760,2562,3781.01,21.0,263.0,MO,0,2975.0,573.0,54,PAYING,0,111.0,263.0,17.0,0.8468468468468469
1761,2563,4765.92,21.0,298.0,MO,0,2750.0,630.0,48,PAYING,0,104.0,298.0,19.0,0.8173076923076923
1762,2564,3239.12,21.0,365.0,MO,0,2125.0,680.0,60,PAYING,0,104.0,365.0,10.0,0.9038461538461539
1763,2565,16283.34,21.0,598.0,MO,31,16000.0,614.0,61,PAYING,0,106.0,598.0,37.0,0.6509433962264151
1764,2566,13497.32,18.0,447.0,MO,0,13125.0,495.0,66,PAYING,0,104.0,447.0,41.0,0.6057692307692307
1765,2567,7438.14,21.0,355.0,MO,0,7000.0,662.0,61,PAYING,0,107.0,355.0,26.0,0.7570093457943925
1766,2568,6895.81,21.0,450.0,MO,4,7725.0,661.0,54,PAYING,0,106.0,450.0,18.0,0.8301886792452831
1767,2569,10426.37,21.0,464.0,MO,0,9600.0,590.0,54,PAYING,0,104.0,464.0,29.0,0.7211538461538461
1768,2570,9466.62,18.0,384.0,MO,0,8225.0,483.0,61,PAYING,0,105.0,384.0,31.0,0.7047619047619048
1769,2571,9227.51,21.0,409.0,MO,0,9700.0,472.0,60,PAYING,0,108.0,409.0,29.0,0.7314814814814815
1770,2572,7316.25,21.0,378.0,MO,0,4475.0,581.0,54,PAYING,0,104.0,378.0,24.0,0.7692307692307693
1771,2574,1934.72,21.0,324.0,MO,107,3575.0,561.0,48,PAYING,0,96.0,324.0,6.0,0.9375
1772,2575,7063.89,21.0,363.0,MO,0,5025.0,510.0,54,PAYING,0,108.0,363.0,24.0,0.7777777777777778
1773,2577,8435.22,21.0,406.0,MO,0,6875.0,519.0,54,PAYING,0,108.0,406.0,26.0,0.7592592592592593
1774,2578,1665.63,21.0,298.0,MO,0,2600.0,553.0,48,PAYING,0,102.0,298.0,6.0,0.9411764705882353
1775,2579,2304.46,21.0,369.0,MO,0,4025.0,549.0,60,PAYING,0,104.0,369.0,7.0,0.9326923076923077
1776,2580,2790.55,21.0,463.0,MO,0,8325.0,614.0,60,PAYING,0,104.0,463.0,6.0,0.9423076923076923
1777,2581,8267.51,21.0,463.0,MO,2,7875.0,587.0,60,PAYING,0,106.0,463.0,22.0,0.7924528301886793
1778,2582,24396.8,18.0,675.0,MO,58,21300.0,565.0,72,PAYING,0,1598.0,675.0,52.0,0.967459324155194
1779,2584,9112.85,21.0,498.0,MO,0,9250.0,578.0,54,PAYING,0,111.0,498.0,22.0,0.8018018018018018
1780,2585,5361.02,21.0,306.0,MO,11,3525.0,555.0,54,PAYING,0,104.0,306.0,21.0,0.7980769230769231
1781,2586,4741.96,21.0,378.0,MO,0,5075.0,505.0,54,PAYING,0,107.0,378.0,14.0,0.8691588785046729
1782,2587,8067.64,21.0,383.0,MO,0,9275.0,607.0,54,PAYING,0,106.0,383.0,27.0,0.7452830188679245
1783,2588,1697.23,21.0,329.0,MO,0,1900.0,580.0,49,PAYING,0,108.0,329.0,5.0,0.9537037037037037
1784,2590,5665.32,21.0,364.0,MO,0,4275.0,539.0,55,PAYING,0,99.0,364.0,18.0,0.8181818181818182
1785,2591,19437.05,18.0,597.0,MO,0,12700.0,527.0,73,PAYING,0,104.0,597.0,45.0,0.5673076923076923
1786,2592,3409.93,21.0,261.0,MO,0,2425.0,708.0,48,PAYING,0,104.0,261.0,15.0,0.8557692307692307
1787,2593,9620.55,21.0,358.0,MO,0,6725.0,500.0,62,PAYING,0,109.0,358.0,37.0,0.6605504587155964
1788,2596,6216.4,21.0,363.0,MO,6,4650.0,569.0,54,PAYING,0,106.0,363.0,21.0,0.8018867924528302
1789,2597,6841.22,21.0,381.0,MO,0,3750.0,627.0,66,PAYING,0,98.0,381.0,22.0,0.7755102040816326
1790,2600,5658.0,21.0,361.0,MO,0,6450.0,609.0,60,PAYING,0,104.0,361.0,18.0,0.8269230769230769
1791,2601,3129.86,21.0,234.0,MO,0,2575.0,515.0,54,PAYING,0,1501.0,234.0,15.0,0.9900066622251832
1792,2602,18909.95,18.0,624.0,MO,0,16125.0,539.0,66,PAYING,0,104.0,624.0,41.0,0.6057692307692307
1793,2603,3669.06,21.0,342.0,MO,0,7225.0,706.0,60,PAYING,0,104.0,342.0,12.0,0.8846153846153846
1794,2604,8860.82,21.0,334.0,MO,345,3250.0,618.0,54,BUY BACK HOLD,1,104.0,334.0,36.0,0.6538461538461539
1795,2605,10846.13,18.0,387.0,MO,0,9100.0,571.0,66,PAYING,0,104.0,387.0,37.0,0.6442307692307693
1796,2607,19239.02,13.05,426.27,MO,0,20816.0,590.0,72,PAYING,0,104.0,426.27,62.0,0.40384615384615385
1797,2608,16760.33,12.91,370.58,MO,14,16775.0,645.0,72,PAYING,0,104.0,370.58,62.0,0.40384615384615385
